ntaxa,mpd.obs,mpd.rand.mean,mpd.rand.sd,mpd.obs.rank,mpd.obs.z,mpd.obs.p,runs,mntd.obs,mntd.rand.mean,mntd.rand.sd,mntd.obs.rank,mntd.obs.z,mntd.obs.p,Tmin,Tmax,Pmin,Pmax,AET,ETR,WDI,Deglac.,x,y,year,nri,nti,nri_p,nti_p,nri_significant,nti_significant
11,123.6031153,127.4570116,19.58355398,461,-0.196792485,0.461,999,135.2598744,158.3921937,28.49061104,245,-0.811927805,0.245,-15.56428537,27.98952318,38.25714343,82.31904885,602.0666756,0.774444589,-20.87142888,10000,-83.25,43.25,10000BP,0.196792485,0.811927805,0.461,0.245,FALSE,FALSE
15,174.5892773,168.0952141,9.58254041,766,0.677697452,0.766,999,182.7029958,161.7705956,25.55853068,758,0.818998575,0.758,-18.47333292,29.74904695,22.03809557,127.7000019,730.6523918,0.798091611,64.09047715,12000,-93.25,43.25,10000BP,-0.677697452,-0.818998575,0.766,0.758,FALSE,FALSE
17,71.89386966,88.81223002,28.95968449,333,-0.584203891,0.333,999,131.1826691,134.5500785,39.40919707,622,-0.085447298,0.622,0.038095237,33.97571353,64.2380962,185.5285742,1209.319066,0.962850435,55.21904844,12000,-78.75,33.75,10000BP,0.584203891,0.085447298,0.333,0.622,FALSE,FALSE
15,189.6429858,181.786177,11.70759867,789,0.671086272,0.789,999,139.5572681,146.4015285,24.14369524,354,-0.283480234,0.354,-16.59190439,30.7904755,24.56666703,135.0428592,791.390488,0.892704723,91.4380966,12000,-93.25,42.25,10000BP,-0.671086272,0.283480234,0.789,0.354,FALSE,FALSE
7,51.65694159,64.18964491,30.51811199,299.5,-0.410664438,0.2995,999,99.96525322,120.0723909,28.5868983,217,-0.703368985,0.217,-19.7680948,17.16761866,49.83809598,89.53333467,368.6857198,0.988196556,448.4571495,5000,-56.25,50.25,10000BP,0.410664438,0.703368985,0.2995,0.217,FALSE,FALSE
17,123.7986091,138.3968591,21.71397265,222,-0.672297523,0.222,999,87.90341132,130.8637755,28.5550529,92,-1.504475034,0.092,-18.06666626,32.38618975,8.590476318,113.533335,572.0904847,0.40771056,-392.3761963,12000,-99.75,44.75,10000BP,0.672297523,1.504475034,0.222,0.092,FALSE,FALSE
18,160.8225932,171.1943234,13.3286567,138,-0.778152697,0.138,999,108.2039834,117.8611102,18.8632553,324,-0.51195441,0.324,-19.52476147,26.44904703,51.86190553,78.89523927,555.2047702,0.865707027,160.1809548,5000,-78.25,44.25,10000BP,0.778152697,0.51195441,0.138,0.324,FALSE,FALSE
20,121.0193116,130.9009639,16.72103339,308,-0.590971383,0.308,999,117.7380755,121.5458682,14.67231805,408,-0.259522231,0.408,-10.19999977,28.14428509,92.3285728,160.6238119,799.4619167,0.988411733,625.7428665,12000,-80.25,38.25,10000BP,0.590971383,0.259522231,0.308,0.408,FALSE,FALSE
19,154.9346695,165.515849,12.2697292,107.5,-0.862380852,0.1075,999,104.6992011,114.4316802,17.37484292,318,-0.560147745,0.318,-14.41999968,27.97476128,50.66190552,78.57142974,615.5904854,0.769240956,20.92857174,5000,-79.75,43.25,10000BP,0.862380852,0.560147745,0.1075,0.318,FALSE,FALSE
14,60.36570578,81.82820451,25.44946397,172,-0.843337948,0.172,999,72.45171236,142.1594035,41.48001478,80,-1.680512689,0.08,-9.415714075,30.96190407,61.54285806,124.8714304,811.6000121,0.983590889,298.1666711,12000,-77.75,39.75,10000BP,0.843337948,1.680512689,0.172,0.08,FALSE,FALSE
21,170.9339622,180.23248,12.78618307,132,-0.727231716,0.132,999,110.5742997,119.0310237,15.80475418,322,-0.535074688,0.322,-25.31999943,25.86904704,23.59047654,90.46666801,521.3857221,0.816760856,130.3142877,5000,-89.25,46.25,10000BP,0.727231716,0.535074688,0.132,0.322,FALSE,FALSE
16,158.5032613,151.3969739,14.1142697,749.5,0.503482471,0.7495,999,145.9848433,147.3711979,29.23378247,431.5,-0.047423033,0.4315,-16.19952345,29.54904696,35.92857196,108.8666683,702.6571533,0.902457318,141.257145,10000,-88.25,42.25,10000BP,-0.503482471,0.047423033,0.7495,0.4315,FALSE,FALSE
10,136.1212746,133.6994834,19.41173668,582,0.124759121,0.582,999,123.4344964,147.7524542,27.2912369,185,-0.891053706,0.185,-14.51571396,28.03333271,47.40000071,77.96666783,646.4952477,0.743722517,-26.5095242,5000,-77.75,43.25,10000BP,-0.124759121,0.891053706,0.582,0.185,FALSE,FALSE
16,158.6013303,163.4479713,14.40844184,338,-0.336375099,0.338,999,123.4507242,132.205298,23.56848754,360,-0.371452507,0.36,-16.32857106,27.74999938,50.09523884,86.26666795,601.3952471,0.857438602,119.9666685,10000,-80.25,43.25,10000BP,0.336375099,0.371452507,0.338,0.36,FALSE,FALSE
20,109.8416028,125.5971918,15.14810464,57,-1.040102994,0.057,999,86.77073617,103.4810851,13.23056796,47,-1.263010703,0.047,-22.7547614,22.26285665,81.7809536,137.5761925,499.3381027,0.985320962,811.2666788,5000,-71.75,44.25,10000BP,1.040102994,1.263010703,0.057,0.047,FALSE,TRUE
11,149.749249,149.5628477,15.35622995,458,0.012138485,0.458,999,137.7976439,156.1047053,25.58541569,242,-0.715527222,0.242,-17.4757139,28.41285651,33.78095288,103.4952396,605.1333424,0.891380635,72.92381061,10000,-85.25,43.75,10000BP,-0.012138485,0.715527222,0.458,0.242,FALSE,FALSE
13,60.00927638,73.6068766,26.85452914,318,-0.506342902,0.318,999,90.36562102,104.6619669,13.30585811,25,-1.074439975,0.025,-26.70571369,18.37523768,47.30476261,114.2476208,397.0619107,0.991968401,568.8523894,2000,-66.25,48.75,10000BP,0.506342902,1.074439975,0.318,0.025,FALSE,TRUE
15,186.7903788,180.9704255,9.444193648,779,0.616246718,0.779,999,165.8463628,149.6783196,21.32706242,731,0.758099867,0.731,-19.95809479,29.06190411,26.89047659,105.2666682,648.1904858,0.86592197,97.30952526,10000,-89.25,43.75,10000BP,-0.616246718,-0.758099867,0.779,0.731,FALSE,FALSE
16,95.08897591,101.5840181,21.13286822,486.5,-0.307343148,0.4865,999,123.5793429,131.214307,35.69055206,541,-0.213921152,0.541,-11.48333308,27.48142796,88.90000132,120.0714304,781.933345,0.968797289,463.5238164,10000,-70.25,41.75,10000BP,0.307343148,0.213921152,0.4865,0.541,FALSE,FALSE
16,111.9158321,120.2681898,19.17521222,383,-0.435580975,0.383,999,109.8145305,112.3945281,11.84509241,461,-0.217811525,0.461,-24.60333278,22.58047569,53.78095318,115.2047636,455.3714354,0.995993608,562.1571512,4000,-70.25,45.75,10000BP,0.435580975,0.217811525,0.383,0.461,FALSE,FALSE
11,149.76641,150.6885984,20.5561254,465.5,-0.044861978,0.4655,999,127.5343344,149.402939,29.71981431,222.5,-0.735825749,0.2225,-29.19333268,27.84952319,14.37142879,89.16190609,486.7428644,0.503162234,-261.595242,4000,-99.75,50.75,10000BP,0.044861978,0.735825749,0.4655,0.2225,FALSE,FALSE
16,173.7034102,170.7912737,10.16572559,647,0.286466176,0.647,999,160.4050491,155.9738625,25.09965352,493,0.176543733,0.493,-20.06476146,28.95714221,25.65714324,107.828573,645.1381049,0.897320138,127.0095257,10000,-89.75,43.75,10000BP,-0.286466176,-0.176543733,0.647,0.493,FALSE,FALSE
17,151.9137657,149.5130362,15.50231375,545,0.15486266,0.545,999,130.4606869,138.854381,28.35238699,388,-0.296048939,0.388,-12.67238067,29.4119041,42.81428635,91.95714423,667.7142957,0.797172588,24.46190513,10000,-82.75,41.75,10000BP,-0.15486266,0.296048939,0.545,0.388,FALSE,FALSE
13,111.1147555,90.20435349,31.41941448,725,0.66552488,0.725,999,91.67178888,103.99664,14.83920928,116.5,-0.83055983,0.1165,-30.69666598,18.42333292,69.50476294,129.8047638,361.9142911,0.986010563,842.3238221,3000,-70.75,47.75,10000BP,-0.66552488,0.83055983,0.725,0.1165,FALSE,FALSE
16,106.2807365,109.303601,21.15414943,511,-0.142896998,0.511,999,124.3956199,135.2505164,34.81972379,405,-0.311745625,0.405,-12.78380924,29.40857077,50.70000076,96.64285858,742.0000111,0.839356757,109.3666683,10000,-81.25,41.25,10000BP,0.142896998,0.311745625,0.511,0.405,FALSE,FALSE
17,156.4712507,160.3866879,13.60170236,393.5,-0.287863759,0.3935,999,125.7240394,117.5364373,14.17588889,736.5,0.577572389,0.7365,-22.99571377,25.78190419,53.04285793,105.7000016,533.0666746,0.931175909,300.5428616,4000,-79.25,45.25,10000BP,0.287863759,-0.577572389,0.3935,0.7365,FALSE,FALSE
15,131.6367132,120.6969349,17.32914983,819,0.631293421,0.819,999,178.6111192,146.0241547,33.23283537,860,0.98056528,0.86,-14.09523778,30.09476123,41.26666728,88.17619179,688.3047722,0.755518209,-26.01904801,10000,-83.75,42.25,10000BP,-0.631293421,-0.98056528,0.819,0.86,FALSE,FALSE
14,181.3769239,170.9281277,17.08030481,722,0.611745299,0.722,999,106.375866,121.2504779,16.82845587,198,-0.883896416,0.198,-29.90095171,28.23047556,17.81428598,71.50952488,514.7190553,0.585210749,-253.8428609,4000,-93.75,49.75,10000BP,-0.611745299,0.883896416,0.722,0.198,FALSE,FALSE
12,98.70416809,108.8348184,19.38708202,303,-0.52254642,0.303,999,171.9090775,152.0022515,31.048291,685,0.641156899,0.685,-10.05476168,26.05714227,81.94762027,114.3904779,751.5571541,0.956633643,364.8809578,10000,-71.75,41.25,10000BP,0.52254642,-0.641156899,0.303,0.685,FALSE,FALSE
17,120.6883165,114.5673763,17.97372335,681,0.340549373,0.681,999,128.1346824,133.728788,33.6702418,483.5,-0.166143908,0.4835,-12.58285686,30.7257136,50.60000075,111.6952398,751.1428683,0.892607426,195.8380982,10000,-83.75,40.25,10000BP,-0.340549373,0.166143908,0.681,0.4835,FALSE,FALSE
20,177.399816,175.4591377,11.2801119,462,0.172044241,0.462,999,100.565304,112.7000128,21.09513734,327,-0.575237249,0.327,-26.95571368,24.1428566,57.95714372,108.6571445,479.8333405,0.992616657,544.1142938,4000,-73.25,46.25,10000BP,-0.172044241,0.575237249,0.462,0.327,FALSE,FALSE
18,169.3654214,165.4751157,9.764174538,687.5,0.39842648,0.6875,999,150.6562126,124.4232244,23.46011386,849,1.118195264,0.849,-18.32904721,27.45380891,30.09523854,93.74762044,611.1000091,0.820583524,39.84761964,10000,-87.75,44.25,10000BP,-0.39842648,-1.118195264,0.6875,0.849,FALSE,FALSE
13,91.67245305,101.8708039,23.35800437,393,-0.436610539,0.393,999,98.90331171,110.0661334,12.53907531,124,-0.890242814,0.124,-25.40380896,24.48618993,66.3142867,105.7428587,508.6666742,0.991091232,558.9714369,4000,-74.25,45.75,10000BP,0.436610539,0.890242814,0.393,0.124,FALSE,FALSE
10,117.618881,127.3937841,20.36599546,348,-0.47996196,0.348,999,96.2568469,127.587936,18.9551509,24.5,-1.652906339,0.0245,-20.84380906,24.98523754,67.86190577,102.6666682,531.0428651,0.987248842,525.9761983,6000,-69.25,44.75,10000BP,0.47996196,1.652906339,0.348,0.0245,FALSE,TRUE
19,160.0365433,166.3195833,13.21482584,273,-0.47545387,0.273,999,129.1073067,119.7474194,14.53623419,766,0.643900422,0.766,-24.57476136,25.72666609,46.29523879,80.81428692,506.3238171,0.826140171,187.3285742,4000,-77.25,45.25,10000BP,0.47545387,-0.643900422,0.273,0.766,FALSE,FALSE
14,181.1501053,175.2910043,11.49269613,704,0.509810833,0.704,999,160.551771,141.4588575,22.85357915,779.5,0.835445222,0.7795,-18.77761863,27.2642851,30.16190521,86.15238224,566.1809608,0.849947146,14.13333354,10000,-85.25,44.75,10000BP,-0.509810833,-0.835445222,0.704,0.7795,FALSE,FALSE
8,158.0789195,142.7586102,21.58190488,734,0.709868262,0.734,999,96.21148955,141.1480652,29.30637385,73,-1.533337967,0.073,-19.73999956,16.26809487,50.70000076,88.04762036,339.7238146,0.994587002,468.9666737,6000,-55.75,50.75,10000BP,-0.709868262,1.533337967,0.734,0.073,FALSE,FALSE
12,85.32740296,85.40846121,27.12371536,573,-0.002988464,0.573,999,78.30543144,155.4475657,36.95696489,51,-2.087350369,0.051,-5.542380828,32.41095166,64.90000097,128.2142876,970.2190621,0.968174397,79.45238214,12000,-78.75,37.75,10000BP,0.002988464,2.087350369,0.573,0.051,FALSE,FALSE
16,149.6841208,160.3635635,14.03396948,204,-0.760970922,0.204,999,120.2023177,121.5733774,19.41096213,524,-0.070633272,0.524,-22.39618998,26.26523751,51.038096,86.09047747,537.300008,0.88951434,227.7000034,4000,-76.75,44.75,10000BP,0.760970922,0.070633272,0.204,0.524,FALSE,FALSE
16,183.2888555,178.7506321,12.19729283,576,0.372068087,0.576,999,131.7936365,142.0364641,20.58465693,314,-0.497595253,0.314,-14.70428539,27.40285653,61.10952472,92.38571566,661.3809622,0.831062849,156.1000023,10000,-78.75,42.75,10000BP,-0.372068087,0.497595253,0.576,0.314,FALSE,FALSE
13,180.0203023,173.6440287,19.53923749,552.5,0.32633175,0.5525,999,103.1008633,128.5625972,18.28145278,74,-1.39276316,0.074,-35.82571348,25.24714229,21.90000033,89.36190609,540.6809604,0.971973937,73.03809633,1000,-90.25,50.75,10000BP,-0.32633175,1.39276316,0.5525,0.074,FALSE,FALSE
7,143.8721126,138.5802109,21.67642416,586,0.244131674,0.586,999,152.3932705,160.2933199,26.38460166,384,-0.299418936,0.384,-18.68333292,26.18999941,55.90000083,81.08095359,548.9190558,0.863061993,175.2047645,5000,-77.25,44.25,10000BP,-0.244131674,0.299418936,0.586,0.384,FALSE,FALSE
16,186.4295927,180.6874021,10.66973584,699,0.538175514,0.699,999,112.6254346,122.9904812,12.2671193,175,-0.84494545,0.175,-26.62428512,28.54761841,13.2000002,98.77619195,624.2476283,0.631208742,-94.91904903,8000,-93.75,47.25,10000BP,-0.538175514,0.84494545,0.699,0.175,FALSE,FALSE
17,142.2912158,145.1488376,17.53064281,424,-0.163007246,0.424,999,102.1954033,109.6839637,13.09894876,271,-0.571691716,0.271,-29.08047554,24.40714231,36.40000054,87.0000013,468.1142927,0.852458857,154.4047642,1000,-81.75,47.25,10000BP,0.163007246,0.571691716,0.424,0.271,FALSE,FALSE
19,150.0757793,142.7109295,12.85681679,773,0.572836177,0.773,999,111.914665,111.3296872,26.52097259,602,0.022057176,0.602,-7.429523643,33.45952306,90.83333469,129.4000019,923.2666804,0.962798311,342.6761956,12000,-85.75,37.25,10000BP,-0.572836177,-0.022057176,0.773,0.602,FALSE,FALSE
15,197.0607279,189.9072065,14.39183238,747,0.497054252,0.747,999,157.4295596,147.9585925,19.38214878,647.5,0.488643815,0.6475,-23.27238043,28.53238031,16.66190501,107.2857159,631.4666761,0.721794834,-6.676190576,6000,-92.75,46.25,10000BP,-0.497054252,-0.488643815,0.747,0.6475,FALSE,FALSE
17,147.4184943,145.7319813,12.71530317,561,0.132636479,0.561,999,132.4997714,150.4935934,33.33710917,310,-0.539753519,0.31,-16.33285678,30.80523741,24.25714322,133.3714306,795.4476309,0.838246374,57.49523895,6000,-93.75,42.25,10000BP,-0.132636479,0.539753519,0.561,0.31,FALSE,FALSE
5,25.33343225,43.38570691,36.78232486,402.5,-0.490786668,0.4025,999,136.5137499,137.8037743,37.08834069,396.5,-0.034782479,0.3965,-18.39571387,17.37809485,70.50000105,116.8571446,397.0000059,0.992750242,748.0285826,2000,-58.25,48.25,10000BP,0.490786668,0.034782479,0.4025,0.3965,FALSE,FALSE
20,186.54062,186.6124474,10.07605847,468,-0.007128523,0.468,999,115.7747168,123.7501435,19.33684531,376,-0.412447145,0.376,-23.543809,27.28285653,22.25238128,109.8380969,581.7809611,0.93081165,185.4523837,10000,-90.25,45.25,10000BP,0.007128523,0.412447145,0.468,0.376,FALSE,FALSE
14,60.91300525,117.3051445,58.57937,162,-0.962662099,0.162,999,140.127298,142.4058388,23.57463012,531,-0.09665224,0.531,-22.46618997,29.73095172,9.585714429,92.90952519,429.571435,0.4268636,-364.0285769,6000,-103.75,48.75,10000BP,0.962662099,0.09665224,0.162,0.531,FALSE,FALSE
16,143.1680834,139.0254625,10.63670589,747,0.389464649,0.747,999,197.21189,167.4564447,33.01840239,779.5,0.901177618,0.7795,-20.31761859,30.17571361,20.27142887,128.347621,723.7714394,0.692282497,-21.41428603,5000,-93.75,44.25,10000BP,-0.389464649,-0.901177618,0.747,0.7795,FALSE,FALSE
16,171.4155198,169.6167369,9.808424606,488.5,0.183391623,0.4885,999,166.1553203,142.3797294,20.14479294,880.5,1.180235061,0.8805,-20.47809478,30.1414279,19.37142886,114.1476207,709.9714392,0.664821226,-60.45714376,6000,-93.25,44.75,10000BP,-0.183391623,-1.180235061,0.4885,0.8805,FALSE,FALSE
9,156.6948521,147.8531474,18.17457431,686,0.48648758,0.686,999,141.2030008,137.9027154,16.31903373,663.5,0.20223534,0.6635,-24.59333278,27.8538089,16.34285739,101.9809539,605.1476281,0.703791133,-9.490476332,6000,-92.75,46.75,10000BP,-0.48648758,-0.20223534,0.686,0.6635,FALSE,FALSE
20,173.401396,179.7279356,13.88847514,193,-0.455524417,0.193,999,122.4099758,120.2958208,16.97521355,580,0.124543651,0.58,-25.20618991,25.20952325,18.96666695,91.61904898,529.1904841,0.865464387,85.71428699,6000,-91.75,47.25,10000BP,0.455524417,-0.124543651,0.193,0.58,FALSE,FALSE
15,74.07703617,84.77487637,29.30117855,349,-0.365099315,0.349,999,90.22497437,103.4071179,12.23818123,22,-1.077132565,0.022,-26.2057137,21.5609519,55.50476273,123.1809542,423.0523873,0.997761729,629.7285808,4000,-70.25,46.75,10000BP,0.365099315,1.077132565,0.349,0.022,FALSE,TRUE
12,166.1723922,158.3713195,13.66042907,742,0.571070844,0.742,999,128.672971,131.2891037,15.36087287,400,-0.170311459,0.4,-29.1771422,24.00952327,36.90000055,97.36666812,473.5619118,0.940688476,244.5761941,2000,-79.25,47.25,10000BP,-0.571070844,0.170311459,0.742,0.4,FALSE,FALSE
23,186.9333507,186.7322999,7.726033766,408,0.026022519,0.408,999,125.2915805,111.3537046,18.74535997,760,0.743537386,0.76,-21.80523761,29.70857076,16.00000024,119.8238113,693.7333437,0.667052499,-49.14285788,8000,-93.75,45.25,10000BP,-0.026022519,-0.743537386,0.408,0.76,FALSE,FALSE
9,172.7992487,148.4790466,23.6677546,875,1.027566936,0.875,999,137.6382136,139.2449294,20.20648894,532,-0.079514846,0.532,-28.85380888,26.81095178,15.21428594,76.72857257,460.4476259,0.484882724,-219.3047652,4000,-106.25,53.75,10000BP,-1.027566936,0.079514846,0.875,0.532,FALSE,FALSE
12,151.604776,150.2482003,14.65334404,596.5,0.092577892,0.5965,999,130.1047558,126.5835497,12.42265061,688.5,0.283450466,0.6885,-25.25999944,26.24904703,22.7571432,92.03809661,525.6333412,0.82270839,140.3000021,5000,-89.75,46.25,10000BP,-0.092577892,-0.283450466,0.5965,0.6885,FALSE,FALSE
9,33.36217427,62.1546893,34.65736836,118,-0.830776149,0.118,999,138.8945575,114.2272055,25.76131218,813,0.957534765,0.813,-18.86761863,22.00476141,51.15714362,89.14285847,474.6285785,0.977163601,320.7142905,5000,-55.25,49.25,10000BP,0.830776149,-0.957534765,0.118,0.813,FALSE,FALSE
17,173.3028315,177.6994949,9.153797533,252,-0.480310319,0.252,999,115.2947477,136.5703701,24.42044677,213,-0.871221669,0.213,-21.33904714,29.84190409,17.09523835,110.4285731,690.866677,0.692513871,-37.48571484,8000,-92.75,45.25,10000BP,0.480310319,0.871221669,0.252,0.213,FALSE,FALSE
14,161.7929542,157.01775,12.61098161,675.5,0.378654448,0.6755,999,169.7515217,153.1943939,24.9829224,642,0.66273783,0.642,-17.66285675,29.3923803,32.63809572,111.0238112,679.3857244,0.915671718,148.8523832,10000,-88.75,42.75,10000BP,-0.378654448,-0.66273783,0.6755,0.642,FALSE,FALSE
15,185.643296,176.1820491,17.90457464,695,0.528426231,0.695,999,113.841522,123.494313,13.76395126,220,-0.701309584,0.22,-27.84476128,25.34238039,20.81904793,88.6809537,522.5190554,0.739129168,80.86190597,5000,-91.25,47.75,10000BP,-0.528426231,0.701309584,0.695,0.22,FALSE,FALSE
12,37.25279276,64.83135833,33.50790746,152,-0.823046489,0.152,999,100.2248329,104.6006501,15.61250278,448,-0.280276471,0.448,-24.01142803,12.82666638,58.94285802,99.24285862,245.7904799,0.98813777,694.3523913,4000,-56.25,52.25,10000BP,0.823046489,0.280276471,0.152,0.448,FALSE,FALSE
15,136.2759355,153.2874338,13.85797435,88,-1.227560238,0.088,999,91.76256158,117.2994608,17.92015967,97,-1.425037483,0.097,-11.15190451,29.89428505,74.67619159,150.7857165,842.2809649,0.980315837,443.1904828,12000,-75.75,40.25,10000BP,1.227560238,1.425037483,0.088,0.097,FALSE,FALSE
16,97.52634072,113.8696114,23.72982981,225,-0.688722625,0.225,999,96.15710296,107.3929798,11.04160792,114,-1.017594256,0.114,-22.37952331,21.44952333,90.59523945,137.8619068,482.3190548,0.978965754,891.7238228,6000,-71.25,44.25,10000BP,0.688722625,1.017594256,0.225,0.114,FALSE,FALSE
12,171.9124717,168.5103583,17.64075845,514,0.192855278,0.514,999,133.4345166,141.1368341,21.5975682,343,-0.356628924,0.343,-22.22761855,26.05238037,48.62857215,84.86666793,546.309532,0.865935249,215.5476223,4000,-78.25,44.75,10000BP,-0.192855278,0.356628924,0.514,0.343,FALSE,FALSE
17,167.900894,168.4491705,11.39476478,492.5,-0.048116532,0.4925,999,125.1203722,130.5577865,23.20425599,399.5,-0.234328318,0.3995,-16.64095201,26.82428511,52.20476268,89.266668,585.9809611,0.90741152,180.1190503,10000,-80.75,43.25,10000BP,0.048116532,0.234328318,0.4925,0.3995,FALSE,FALSE
12,62.73385049,77.24938418,28.06354494,341,-0.517238065,0.341,999,97.61747976,106.5836521,13.56216208,137.5,-0.661116736,0.1375,-29.06999935,19.41380909,77.2476202,143.3857164,364.219053,0.996315943,966.2571573,3000,-71.25,47.25,10000BP,0.517238065,0.661116736,0.341,0.1375,FALSE,FALSE
16,97.8383734,104.7931591,20.50887474,397,-0.339111035,0.397,999,98.54693404,106.8024518,9.159408694,109,-0.901315577,0.109,-29.45761839,22.85380901,51.74285791,103.7238111,448.2952448,0.991111675,498.8619122,3000,-73.25,46.75,10000BP,0.339111035,0.901315577,0.397,0.109,FALSE,FALSE
19,185.5481479,183.7859227,9.248066565,563,0.190550667,0.563,999,136.4797101,135.4168886,21.47598291,506,0.049488841,0.506,-18.65714244,29.20523744,29.73333378,109.9571445,671.1857243,0.891502009,119.0714303,10000,-89.25,43.25,10000BP,-0.190550667,-0.049488841,0.563,0.506,FALSE,FALSE
14,60.47089205,70.62010437,27.6997509,448,-0.366400852,0.448,999,95.16843888,102.7649692,12.36263511,155,-0.614475013,0.155,-24.90618992,21.49761857,51.6333341,102.528573,417.2666729,0.996437908,510.7238171,4000,-70.25,47.25,10000BP,0.366400852,0.614475013,0.448,0.155,FALSE,FALSE
